Nashville-TN,3834,4115,4676,5293,6191
Menlo-Park-CA,5809,6153,6153,7706,8770
Redwood-City-CA,4748,5329,6153,6642,7174
San-Diego-CA,3974,4313,4893,5571,6153
Kansas-City-KS,3500,3918,4284,4598,5278
Naperville-IL,3236,4137,4826,5568,6400
Orlando-FL,3497,3946,4508,5237,5967
El-Paso-TX,3007,3385,4227,4564,5686
Oakland-CA,4023,5474,6153,6642,7174
Rochester-MN,4144,4295,4697,5699,6185
Burlington-VT,3416,3820,4375,4678,5132
Mason-OH,3766,3923,4132,4341,5852
Ann-Arbor-MI,3801,4064,4379,4853,5852
Fort-Collins-CO,3454,4185,4394,4865,5806
Albuquerque-NM,3456,3872,4809,5850,6857
California-City-CA,3133,3684,4410,5619,6642
Milpitas-CA,4119,4797,5377,5667,6642
Silver-Spring-MD,3737,3935,4133,5590,6090
Colorado-Springs-CO,3506,3872,4290,5126,5806
Irvine-CA,3781,4264,4845,5667,6642
Seattle-WA,4508,5350,6191,6736,7868
Durham-NC,3850,4158,4620,5287,5749
St.-Petersburg-FL,0,3901,4466,5236,0
Novi-MI,3485,4011,4484,5221,6361
San-Antonio-TX,3834,4227,5125,5742,6736
Melbourne-FL,3890,4227,4676,5237,6191
Greenville-SC,2971,3196,3800,4705,5711
Memphis-TN,2878,3497,4508,5462,5911
Farmington-Hills-MI,3538,4171,4747,5221,5536
Huntsville-AL,3583,4007,4431,5067,5862
Woburn-MA,3192,3814,4074,5785,6790
Austin-TX,4003,4508,5125,5742,6736
Knoxville-TN,3554,4395,4788,5574,6191
Phoenix-AZ,3545,3916,4495,5442,6425
Boulder-CO,3872,4238,4760,5649,6312
Boise-ID,3213,4012,4412,5111,6160
Grand-Rapids-MI,2990,3623,4187,4598,5317
Pleasanton-CA,4603,4893,5571,6153,7174
Kansas-City-MO,3683,3985,4136,4387,4739
Wichita-KS,3238,3813,4441,5591,6360
Poughkeepsie-NY,4203,4457,4711,5471,5724
Pittsburgh-PA,3690,4112,4428,5114,5799
Appleton-WI,3486,3989,4240,4492,5045
Santa-Clara-CA,4700,5377,6153,6642,7174
Bethesda-MD,3588,4182,4677,6090,6585
Chantilly-VA,4111,4316,4829,6747,7853
Ithaca-NY,2960,3239,4102,5015,5724
Tucson-AZ,3705,4074,4653,5126,6425
Providence-RI,3692,3851,4381,4957,5583
Salt-Lake-City-UT,3553,4021,4592,5112,6291
Natick-MA,4904,5111,5422,5682,6288
Honolulu-HI,3078,3473,4409,6105,6599
Framingham-MA,3140,4022,4696,5267,5785
Blacksburg-VA,3076,3495,3854,4624,5702
Norfolk-VA,3076,3341,3751,4675,6250
Harrisburg-PA,3122,3330,3485,4627,5042
Germantown-MD,3786,4182,4380,4578,5130
Fort-Wayne-IN,2719,3248,3770,4711,5808
Santa-Monica-CA,3829,4797,5329,5667,6642
Rochester-NY,3340,3696,4203,4914,5724
Columbus-OH,3333,3691,4201,4814,5322
Manchester-NH,3610,4059,4508,5237,5518
Spokane-WA,3329,3666,4003,4395,4844
Columbia-SC,3196,3599,3900,4454,5610
Morrisville-NC,4158,4517,4774,5184,6246
Raleigh-NC,3798,4158,4671,5236,6246
Irving-TX,3890,4059,4564,5462,6191
Eagan-MN,3692,3893,4044,4295,5049
Idaho-Falls-ID,3263,3413,4062,4662,4961
Fairfax-VA,3854,4162,4521,4932,5753
Altoona-PA,0,3720,3825,4872,0
Springfield-MO,2571,3052,3478,4091,4551
Lexington-KY,3204,3596,4233,4933,5491
Chicago-IL,3766,4243,4720,5409,5886
Houston-TX,3554,4115,4901,5630,6736
Horsham-PA,2675,3954,4481,5114,7427
Florham-Park-NJ,3802,4471,5389,6339,6830
Pasadena-CA,3732,4119,4603,5038,6153
Olathe-KS,4179,4389,4546,4755,5016
San-Francisco-CA,4748,5522,6153,7174,7706
Portsmouth-NH,3554,3722,4171,4508,6079
Plano-TX,4003,4395,5069,5686,6191
New-Orleans-LA,2422,3652,4502,5130,5444
Birmingham-AL,2578,3222,4057,4683,5048
Cupertino-CA,5619,6153,7174,7706,8770
Vancouver-WA,4115,4564,4957,5911,7280
Cambridge-MA,4437,4904,5422,5785,6790
Fort-Lauderdale-FL,3666,4003,4957,5855,6191
Albany-NY,3079,3493,4102,4660,5319
Charlottesville-VA,3392,4059,4470,4881,5291
San-Mateo-CA,4700,5135,6153,6642,7706
Milwaukee-WI,3386,3738,4089,4542,5145
Syracuse-NY,3594,3899,4152,4508,5319
Oklahoma-City-OK,3320,3734,4200,4873,5546
Louisville-KY,3277,3723,4267,4760,5525
Alexandria-VA,3546,4008,4624,5497,6250
Newport-Beach-CA,0,4216,4748,5377,0
Denver-CO,3767,4081,4603,5492,6312
Sacramento-CA,3732,4264,4651,5474,6642
Lenexa-KS,3709,3866,4127,4493,5225
Jacksonville-FL,3329,4059,4508,5181,6135
Champaign-IL,3289,3713,4137,5409,5886
Greensboro-NC,2654,3644,4722,5287,5390
Solon-OH,0,3619,3722,4547,0
Manassas-VA,3803,4111,4573,4778,5086
Johnstown-PA,2178,3090,4148,4305,4830
Chattanooga-TN,2749,3610,4115,4508,5350
Kalamazoo-MI,3170,3222,3696,4222,4432
Norwalk-CT,4380,5101,5307,5617,5771
Portland-OR,3534,3923,4653,5459,6545
Fargo-ND,3566,3729,4926,5253,5525
El-Segundo-CA,4216,4410,5038,5522,5667
Nashua-NH,3722,4620,5181,6191,7280
Dallas-TX,3778,4227,4732,5630,6191
New-York-NY,3739,4460,5306,5994,7002
Waltham-MA,4074,4592,5422,5630,5785
